date,obs,sim
2011-04-21,22.0,20.17
2011-04-22,21.6,19.64
2011-04-23,21.1,19.53
2011-04-24,20.7,18.7
2011-04-25,20.5,18.94
2011-04-26,20.2,18.14
2011-04-27,20.0,17.7
2011-04-28,20.1,18.21
2011-04-29,19.8,17.11
2011-04-30,20.2,17.72
2011-05-01,19.7,17.78
2011-05-02,19.5,17.11
2011-05-03,21.2,18.84
2011-05-04,22.1,18.34
2011-05-05,20.5,16.96
2011-05-06,19.1,17.51
2011-05-07,17.9,17.17
2011-05-08,17.8,16.7
2011-05-09,17.5,15.92
2011-05-10,17.0,16.18
2011-05-11,16.9,15.2
2011-05-12,17.5,15.69
2011-05-13,17.8,16.46
2011-05-14,17.7,15.13
2011-05-15,18.2,15.25
2011-05-16,17.6,15.65
2011-05-17,17.1,15.2
2011-05-18,16.8,15.62
2011-05-19,16.4,14.99
2011-05-20,16.3,14.13
2011-05-21,17.4,15.04
2011-05-22,17.8,14.59
2011-05-23,18.4,15.98
2011-05-24,16.8,16.3
2011-05-25,15.9,14.81
2011-05-26,15.5,14.88
2011-05-27,15.3,14.42
2011-05-28,16.5,14.84
2011-05-29,15.7,14.46
2011-05-30,15.1,13.77
2011-05-31,14.8,13.23
2011-06-01,16.3,15.56
2011-06-02,16.9,15.9
2011-06-03,15.9,14.28
2011-06-04,15.2,13.72
2011-06-05,14.7,13.09
2011-06-06,14.5,12.63
2011-06-07,15.9,14.12
2011-06-08,16.9,14.97
2011-06-09,16.1,15.08
2011-06-10,16.2,14.99
2011-06-11,15.6,15.04
2011-06-12,15.3,14.67
2011-06-13,14.6,14.1
2011-06-14,15.1,14.23
2011-06-15,15.7,14.86
2011-06-16,16.0,14.29
2011-06-17,16.0,13.01
2011-06-18,17.2,16.04
2011-06-19,20.3,15.45
2011-06-20,18.2,15.19
2011-06-21,16.5,13.89
2011-06-22,15.5,13.56
2011-06-23,15.6,14.55
2011-06-24,15.6,13.51
2011-06-25,14.9,13.25
2011-06-26,14.5,12.11
2011-06-27,14.0,11.93
2011-06-28,13.8,11.32
2011-06-29,13.4,10.79
2011-06-30,15.9,14.71
2011-07-01,16.5,12.64
2011-07-02,15.1,12.51
2011-07-03,14.3,11.87
2011-07-04,13.7,11.26
2011-07-05,13.9,10.96
2011-07-06,13.7,10.64
2011-07-07,14.6,10.14
2011-07-08,22.0,22.7
2011-07-09,25.5,16.18
2011-07-10,21.1,16.26
2011-07-11,18.1,16.3
2011-07-12,16.7,15.72
2011-07-13,20.6,23.99
2011-07-14,34.6,33.73
2011-07-15,35.1,29.62
2011-07-16,27.7,23.35
2011-07-17,22.6,19.25
2011-07-18,23.4,20.34
2011-07-19,21.7,19.58
2011-07-20,28.1,25.0
2011-07-21,29.3,25.99
2011-07-22,27.3,25.72
2011-07-23,33.5,30.3
2011-07-24,33.3,29.34
2011-07-25,29.8,26.55
2011-07-26,26.8,23.23
2011-07-27,24.0,21.96
2011-07-28,28.4,24.38
2011-07-29,27.2,24.55
2011-07-30,26.4,24.66
2011-07-31,24.7,23.46
2011-08-01,22.6,21.47
2011-08-02,20.7,19.59
2011-08-03,19.5,18.87
2011-08-04,21.4,22.83
2011-08-05,23.4,24.97
2011-08-06,25.7,32.16
2011-08-07,32.1,34.52
2011-08-08,34.1,31.2
2011-08-09,29.7,28.69
2011-08-10,26.6,26.68
2011-08-11,24.8,24.23
2011-08-12,23.3,21.74
2011-08-13,21.9,20.86
2011-08-14,20.9,19.51
2011-08-15,23.5,23.04
2011-08-16,26.8,26.2
2011-08-17,25.2,24.01
2011-08-18,21.8,20.64
2011-08-19,20.0,19.96
2011-08-20,19.2,19.08
2011-08-21,18.6,18.72
2011-08-22,17.5,18.51
2011-08-23,16.7,17.42
2011-08-24,16.9,17.27
2011-08-25,18.0,18.74
2011-08-26,18.6,18.14
2011-08-27,17.7,18.09
2011-08-28,18.6,17.5
2011-08-29,17.5,15.96
2011-08-30,16.0,14.93
2011-08-31,15.4,14.68
2011-09-01,15.0,14.39
2011-09-02,14.9,14.21
2011-09-03,15.0,14.31
2011-09-04,15.3,15.7
2011-09-05,22.4,21.27
2011-09-06,23.5,20.44
2011-09-07,20.0,17.76
2011-09-08,17.8,17.12
2011-09-09,17.0,16.15
2011-09-10,16.2,15.64
2011-09-11,15.6,14.86
2011-09-12,17.8,15.82
2011-09-13,17.2,15.1
2011-09-14,17.5,16.34
2011-09-15,17.6,15.33
2011-09-16,16.3,14.62
2011-09-17,15.8,14.32
2011-09-18,17.4,15.63
2011-09-19,19.5,16.08
2011-09-20,17.7,15.85
2011-09-21,16.6,15.12
2011-09-22,15.9,15.0
2011-09-23,15.5,14.82
2011-09-24,15.2,14.58
2011-09-25,14.6,13.08
2011-09-26,14.7,12.93
2011-09-27,14.3,12.59
2011-09-28,14.1,12.3
2011-09-29,13.4,12.06
2011-09-30,14.0,11.53
2011-10-01,13.9,11.68
2011-10-02,13.8,11.65
2011-10-03,13.6,11.42
2011-10-04,13.6,11.48
2011-10-05,13.6,11.28
2011-10-06,13.6,10.13
2011-10-07,15.5,12.85
2011-10-08,17.2,14.06
2011-10-09,18.0,17.28
2011-10-10,22.0,22.82
2011-10-11,23.8,22.27
2011-10-12,20.9,19.87
2011-10-13,18.6,18.98
2011-10-14,18.0,18.16
2011-10-15,17.3,16.94
2011-10-16,16.7,16.16
2011-10-17,16.4,15.44
2011-10-18,16.3,15.32
2011-10-19,16.6,15.71
2011-10-20,20.4,19.28
2011-10-21,20.1,18.33
2011-10-22,19.6,17.56
2011-10-23,18.9,16.32
2011-10-24,18.5,15.8
2011-10-25,18.1,15.28
2011-10-26,17.8,14.91
2011-10-27,17.5,14.81
2011-10-28,16.9,14.76
2011-10-29,16.7,14.63
2011-10-30,16.6,14.4
2011-10-31,16.2,13.89
2011-11-01,16.0,13.61
2011-11-02,15.9,13.39
2011-11-03,16.0,13.36
2011-11-04,15.8,13.3
2011-11-05,16.0,13.56
2011-11-06,15.6,13.42
2011-11-07,15.3,13.03
2011-11-08,15.1,12.83
2011-11-09,15.4,13.05
2011-11-10,15.1,13.05
2011-11-11,15.0,12.53
2011-11-12,14.9,12.21
2011-11-13,14.8,12.28
2011-11-14,14.7,12.17
2011-11-15,14.8,11.73
2011-11-16,14.7,11.17
2011-11-17,14.8,11.43
2011-11-18,14.9,12.06
2011-11-19,14.8,11.73
2011-11-20,14.6,12.01
2011-11-21,14.5,12.04
2011-11-22,14.6,11.57
2011-11-23,14.5,11.35
2011-11-24,14.4,11.07
2011-11-25,14.3,10.69
2011-11-26,14.4,10.95
2011-11-27,14.3,10.86
2011-11-28,14.2,10.58
2011-11-29,14.5,10.42
2011-11-30,14.3,10.64
2011-12-01,14.2,10.39
2011-12-02,14.3,9.86
2011-12-03,17.2,10.59
2011-12-04,17.6,14.31
2011-12-05,18.8,22.58
2011-12-06,26.3,24.43
2011-12-07,39.0,28.02
2011-12-08,50.6,41.61
2011-12-09,71.6,50.06
2011-12-10,74.4,60.14
2011-12-11,103.0,70.57
2011-12-12,114.0,66.8
2011-12-13,92.0,61.75
2011-12-14,83.4,60.03
2011-12-15,82.5,61.87
2011-12-16,96.3,71.38
2011-12-17,123.0,89.24
2011-12-18,153.0,96.53
2011-12-19,144.0,88.32
2011-12-20,105.0,79.23
2011-12-21,87.4,68.54
2011-12-22,77.1,68.8
2011-12-23,86.4,80.29
2011-12-24,110.0,93.65
2011-12-25,114.0,94.08
2011-12-26,106.0,90.15
2011-12-27,94.2,80.75
2011-12-28,85.0,72.94
2011-12-29,77.3,67.3
2011-12-30,72.4,64.13
2011-12-31,69.4,65.01
2012-01-01,75.5,71.15
2012-01-02,88.3,80.86
2012-01-03,101.0,81.38
2012-01-04,109.0,87.41
2012-01-05,115.0,98.78
2012-01-06,145.0,108.33
2012-01-07,166.0,121.07
2012-01-08,155.0,117.74
2012-01-09,128.0,117.07
2012-01-10,114.0,110.83
2012-01-11,103.0,99.99
2012-01-12,96.8,91.26
2012-01-13,89.1,81.28
2012-01-14,82.4,73.66
2012-01-15,76.3,68.26
2012-01-16,70.4,63.17
2012-01-17,65.2,57.85
2012-01-18,61.0,53.14
2012-01-19,57.9,53.2
2012-01-20,65.8,64.35
2012-01-21,94.5,82.43
2012-01-22,116.0,106.52
2012-01-23,133.0,124.87
2012-01-24,155.0,128.85
2012-01-25,150.0,126.5
2012-01-26,129.0,107.4
2012-01-27,106.0,92.47
2012-01-28,95.4,82.82
2012-01-29,89.8,77.43
2012-01-30,81.6,72.58
2012-01-31,74.1,67.18
2012-02-01,68.3,63.97
2012-02-02,62.8,60.37
2012-02-03,57.6,59.47
2012-02-04,52.5,55.64
2012-02-05,48.0,52.66
2012-02-06,45.1,49.42
2012-02-07,43.1,46.94
2012-02-08,40.4,44.88
2012-02-09,39.1,42.18
2012-02-10,37.7,39.99
2012-02-11,36.2,39.44
2012-02-12,34.3,37.61
2012-02-13,33.1,35.32
2012-02-14,32.4,34.13
2012-02-15,32.5,31.92
2012-02-16,32.3,31.41
2012-02-17,31.4,31.52
2012-02-18,31.3,30.18
2012-02-19,31.4,30.45
2012-02-20,30.9,29.98
2012-02-21,29.1,28.44
2012-02-22,27.2,27.44
2012-02-23,26.5,28.17
2012-02-24,26.6,28.81
2012-02-25,31.2,30.1
2012-02-26,37.1,33.17
2012-02-27,41.7,34.24
2012-02-28,42.5,34.31
2012-02-29,41.6,35.83
2012-03-01,42.5,35.09
2012-03-02,46.8,33.8
2012-03-03,49.9,32.68
2012-03-04,50.5,32.29
2012-03-05,50.8,34.24
2012-03-06,51.9,34.91
2012-03-07,48.5,32.82
2012-03-08,45.2,32.41
2012-03-09,42.7,33.26
2012-03-10,39.9,31.69
2012-03-11,37.5,31.16
2012-03-12,36.3,31.71
2012-03-13,34.8,30.52
2012-03-14,33.7,30.05
2012-03-15,33.5,29.63
2012-03-16,33.0,28.87
2012-03-17,32.3,27.65
2012-03-18,31.8,26.73
2012-03-19,34.6,30.15
2012-03-20,35.4,32.36
2012-03-21,34.0,29.79
2012-03-22,32.1,29.01
2012-03-23,30.8,27.98
2012-03-24,29.8,27.15
2012-03-25,28.8,26.81
2012-03-26,28.0,25.75
2012-03-27,27.1,24.86
2012-03-28,26.3,24.53
2012-03-29,25.5,24.05
2012-03-30,24.6,23.2
2012-03-31,24.0,23.21
2012-04-01,23.1,22.19
2012-04-02,22.5,21.34
2012-04-03,21.6,20.47
2012-04-04,23.4,23.54
2012-04-05,25.9,27.28
2012-04-06,30.0,33.94
2012-04-07,31.3,36.77
2012-04-08,28.4,34.71
2012-04-09,26.1,32.05
2012-04-10,25.2,29.61
2012-04-11,24.7,29.55
2012-04-12,26.5,29.77
2012-04-13,25.1,29.69
2012-04-14,24.4,28.44
2012-04-15,23.6,28.64
2012-04-16,26.4,32.12
2012-04-17,28.6,33.86
2012-04-18,30.0,30.93
2012-04-19,28.3,30.31
2012-04-20,27.0,28.32
2012-04-21,25.9,27.45
2012-04-22,25.6,28.51
2012-04-23,27.2,29.48
2012-04-24,27.9,30.44
2012-04-25,28.9,32.58
2012-04-26,28.5,31.19
2012-04-27,27.0,30.51
2012-04-28,25.6,29.24
2012-04-29,24.1,27.85
2012-04-30,23.1,26.95
2012-05-01,22.1,24.66
2012-05-02,21.5,24.5
2012-05-03,21.2,23.99
2012-05-04,21.2,22.08
2012-05-05,20.9,22.34
2012-05-06,22.3,23.79
2012-05-07,22.0,23.62
2012-05-08,20.5,22.55
2012-05-09,19.3,22.09
2012-05-10,18.7,22.44
2012-05-11,18.0,20.53
2012-05-12,18.2,21.96
2012-05-13,19.0,21.85
2012-05-14,17.9,19.87
2012-05-15,17.2,18.01
2012-05-16,17.3,19.6
2012-05-17,17.6,20.73
2012-05-18,17.8,19.55
2012-05-19,17.9,19.93
2012-05-20,17.2,20.06
2012-05-21,16.7,19.01
2012-05-22,19.2,23.89
2012-05-23,21.6,23.39
2012-05-24,21.1,21.53
2012-05-25,21.3,21.46
2012-05-26,21.9,19.91
2012-05-27,19.6,19.2
2012-05-28,18.2,18.32
2012-05-29,17.2,18.0
2012-05-30,16.9,17.41
2012-05-31,16.5,17.3
2012-06-01,16.4,18.39
2012-06-02,16.2,17.55
2012-06-03,15.7,16.74
2012-06-04,17.9,19.81
2012-06-05,19.0,20.68
2012-06-06,17.9,19.07
2012-06-07,17.0,19.94
2012-06-08,21.5,27.96
2012-06-09,28.8,29.21
2012-06-10,24.2,25.07
2012-06-11,18.6,23.6
2012-06-12,19.1,25.28
2012-06-13,28.0,34.31
2012-06-14,30.9,37.31
2012-06-15,26.8,32.99
2012-06-16,22.9,29.46
2012-06-17,19.4,26.4
2012-06-18,17.1,24.14
2012-06-19,17.6,23.96
2012-06-20,18.2,26.95
2012-06-21,21.1,26.68
2012-06-22,24.6,25.06
2012-06-23,19.2,23.06
2012-06-24,16.9,20.84
2012-06-25,16.5,22.48
2012-06-26,16.9,21.94
2012-06-27,15.0,20.1
2012-06-28,14.2,19.3
2012-06-29,13.1,18.17
2012-06-30,13.2,19.38
2012-07-01,25.6,32.4
2012-07-02,56.0,54.83
2012-07-03,66.7,62.79
2012-07-04,74.5,63.68
2012-07-05,69.8,57.56
2012-07-06,72.1,49.1
2012-07-07,62.6,48.86
2012-07-08,58.1,41.6
2012-07-09,50.8,38.07
2012-07-10,44.1,33.97
2012-07-11,42.6,31.52
2012-07-12,37.8,29.12
2012-07-13,34.1,26.63
2012-07-14,32.5,25.9
2012-07-15,30.7,23.93
2012-07-16,29.0,23.57
2012-07-17,27.2,22.06
2012-07-18,25.4,20.48
2012-07-19,23.8,19.75
2012-07-20,22.9,19.5
2012-07-21,23.5,18.97
2012-07-22,23.4,18.96
2012-07-23,21.9,17.26
2012-07-24,21.1,16.5
2012-07-25,20.5,16.3
2012-07-26,20.1,16.39
2012-07-27,20.7,15.92
2012-07-28,20.3,17.16
2012-07-29,23.0,22.75
2012-07-30,29.2,22.61
2012-07-31,26.4,19.32
2012-08-01,23.5,18.12
2012-08-02,22.2,16.82
2012-08-03,25.8,19.35
2012-08-04,23.7,18.58
2012-08-05,21.6,17.71
2012-08-06,22.3,18.7
2012-08-07,25.0,19.33
2012-08-08,22.2,17.03
2012-08-09,19.8,15.97
2012-08-10,18.8,15.33
2012-08-11,18.4,14.47
2012-08-12,17.8,14.21
2012-08-13,17.2,14.39
2012-08-14,16.7,13.68
2012-08-15,16.4,12.83
2012-08-16,19.4,18.62
2012-08-17,23.8,16.81
2012-08-18,20.9,15.15
2012-08-19,18.5,14.58
2012-08-20,15.8,14.37
2012-08-21,14.6,13.74
2012-08-22,15.0,12.8
2012-08-23,14.6,12.71
2012-08-24,15.6,16.38
2012-08-25,20.1,19.64
2012-08-26,21.4,17.73
2012-08-27,18.8,15.69
2012-08-28,16.6,15.17
2012-08-29,15.6,14.72
2012-08-30,15.5,16.08
2012-08-31,19.2,22.74
2012-09-01,23.5,24.87
2012-09-02,22.1,25.36
2012-09-03,20.7,21.12
2012-09-04,18.8,19.13
2012-09-05,17.5,18.16
2012-09-06,16.3,17.38
2012-09-07,15.4,16.57
2012-09-08,14.9,16.0
2012-09-09,14.4,15.74
2012-09-10,14.1,14.84
2012-09-11,13.8,14.41
2012-09-12,14.7,17.0
2012-09-13,16.4,16.77
2012-09-14,15.8,15.61
2012-09-15,15.1,15.4
2012-09-16,14.1,14.88
2012-09-17,13.5,14.17
2012-09-18,13.4,13.37
2012-09-19,14.1,14.99
2012-09-20,14.5,14.16
2012-09-21,13.9,13.55
2012-09-22,14.8,16.61
2012-09-23,15.4,15.79
2012-09-24,15.6,15.31
2012-09-25,14.9,14.96
2012-09-26,14.3,14.76
2012-09-27,17.0,17.96
2012-09-28,18.4,16.79
2012-09-29,17.2,16.12
2012-09-30,18.0,16.5
2012-10-01,16.6,16.25
2012-10-02,15.7,15.46
2012-10-03,14.9,15.15
2012-10-04,14.5,15.32
2012-10-05,14.8,15.46
2012-10-06,14.4,14.83
2012-10-07,14.7,16.25
2012-10-08,15.0,17.06
2012-10-09,17.3,22.44
2012-10-10,24.4,31.96
2012-10-11,34.0,33.72
2012-10-12,34.4,29.55
2012-10-13,30.8,27.89
2012-10-14,28.5,24.76
2012-10-15,26.3,23.7
2012-10-16,24.4,22.2
2012-10-17,22.6,20.69
2012-10-18,20.8,19.72
2012-10-19,19.8,19.05
2012-10-20,19.0,18.51
2012-10-21,18.5,17.78
2012-10-22,17.9,16.93
2012-10-23,17.3,16.22
2012-10-24,17.3,15.58
2012-10-25,16.5,15.66
2012-10-26,15.9,15.66
2012-10-27,17.6,18.48
2012-10-28,21.3,24.36
2012-10-29,21.2,23.58
2012-10-30,20.3,22.23
2012-10-31,20.8,21.14
2012-11-01,21.5,21.69
2012-11-02,23.4,23.24
2012-11-03,27.4,26.15
2012-11-04,29.2,33.63
2012-11-05,51.9,51.81
2012-11-06,83.7,59.52
2012-11-07,79.6,55.19
2012-11-08,66.8,49.58
2012-11-09,58.1,43.69
2012-11-10,52.0,40.61
2012-11-11,60.6,49.09
2012-11-12,97.0,64.5
2012-11-13,99.5,69.64
2012-11-14,80.9,64.81
2012-11-15,69.6,59.42
2012-11-16,62.3,52.64
2012-11-17,56.5,47.44
2012-11-18,51.7,42.17
2012-11-19,47.3,39.03
2012-11-20,43.6,36.37
2012-11-21,40.9,34.06
2012-11-22,37.9,31.62
2012-11-23,35.3,30.33
2012-11-24,33.1,28.86
2012-11-25,31.5,27.62
2012-11-26,30.7,28.96
2012-11-27,31.7,32.81
2012-11-28,34.0,39.03
2012-11-29,49.8,58.03
2012-11-30,77.8,65.19
2012-12-01,71.1,61.67
2012-12-02,61.0,55.96
2012-12-03,55.0,51.95
2012-12-04,53.9,50.97
2012-12-05,62.5,53.04
2012-12-06,62.7,51.55
2012-12-07,57.2,48.27
2012-12-08,53.3,45.48
2012-12-09,50.0,41.53
2012-12-10,47.3,37.05
2012-12-11,45.8,37.19
2012-12-12,43.8,36.08
2012-12-13,41.3,32.7
2012-12-14,39.9,32.3
2012-12-15,45.7,55.57
2012-12-16,91.8,100.99
2012-12-17,140.0,136.39
2012-12-18,173.0,160.36
2012-12-19,183.0,151.46
2012-12-20,164.0,132.2
2012-12-21,136.0,111.0
2012-12-22,119.0,107.51
2012-12-23,119.0,113.82
2012-12-24,146.0,137.58
2012-12-25,175.0,137.6
2012-12-26,172.0,132.6
2012-12-27,152.0,135.27
2012-12-28,157.0,133.61
2012-12-29,170.0,147.44
2012-12-30,182.0,137.69
2012-12-31,153.0,124.27
2013-01-01,128.0,108.74
2013-01-02,111.0,91.98
2013-01-03,102.0,85.53
2013-01-04,93.2,78.27
2013-01-05,85.5,76.64
2013-01-06,82.3,74.58
2013-01-07,76.7,72.27
2013-01-08,72.4,69.17
2013-01-09,68.1,65.8
2013-01-10,64.9,62.81
2013-01-11,62.7,60.61
2013-01-12,60.2,58.52
2013-01-13,57.4,55.69
2013-01-14,54.7,53.31
2013-01-15,52.3,50.15
2013-01-16,50.0,47.79
2013-01-17,48.0,46.55
2013-01-18,45.5,44.62
2013-01-19,44.0,41.69
2013-01-20,42.9,40.04
2013-01-21,41.5,39.1
2013-01-22,40.2,36.65
2013-01-23,38.9,35.67
2013-01-24,37.4,34.75
2013-01-25,35.9,34.85
2013-01-26,34.7,33.16
2013-01-27,33.6,31.82
2013-01-28,32.8,32.28
2013-01-29,33.6,34.06
2013-01-30,41.2,44.15
2013-01-31,64.1,68.56
2013-02-01,87.9,84.41
2013-02-02,121.0,132.03
2013-02-03,170.0,162.91
2013-02-04,211.0,141.77
2013-02-05,161.0,122.79
2013-02-06,139.0,111.95
2013-02-07,130.0,105.5
2013-02-08,115.0,95.44
2013-02-09,103.0,89.15
2013-02-10,93.5,83.22
2013-02-11,86.1,77.08
2013-02-12,79.6,73.6
2013-02-13,74.2,69.79
2013-02-14,69.2,64.45
2013-02-15,65.6,59.41
2013-02-16,63.4,56.3
2013-02-17,60.8,50.43
2013-02-18,58.2,47.75
2013-02-19,55.7,45.61
2013-02-20,53.7,44.1
2013-02-21,51.6,42.83
2013-02-22,49.2,40.35
2013-02-23,47.2,39.57
2013-02-24,45.4,38.28
2013-02-25,43.8,36.23
2013-02-26,42.3,34.6
2013-02-27,41.0,34.97
2013-02-28,40.0,35.3
2013-03-01,39.2,33.55
2013-03-02,38.0,32.83
2013-03-03,37.0,32.2
2013-03-04,36.9,31.72
2013-03-05,37.6,32.6
2013-03-06,38.8,34.42
2013-03-07,41.9,39.56
2013-03-08,47.2,46.81
2013-03-09,59.7,57.1
2013-03-10,68.4,67.69
2013-03-11,70.2,66.49
2013-03-12,71.4,68.66
2013-03-13,69.0,67.38
2013-03-14,67.0,63.79
2013-03-15,63.4,58.08
2013-03-16,60.2,54.66
2013-03-17,57.5,51.59
2013-03-18,56.1,52.36
2013-03-19,57.9,55.4
2013-03-20,57.1,55.25
2013-03-21,54.6,54.85
2013-03-22,52.1,54.77
2013-03-23,49.2,51.66
2013-03-24,47.5,50.47
2013-03-25,46.1,47.8
2013-03-26,45.2,46.62
2013-03-27,43.0,43.09
2013-03-28,42.2,39.7
2013-03-29,46.4,40.74
2013-03-30,52.3,42.86
2013-03-31,53.3,42.71
2013-04-01,51.7,41.69
2013-04-02,48.5,40.06
2013-04-03,46.0,40.07
2013-04-04,43.9,38.77
2013-04-05,42.1,38.68
2013-04-06,40.6,38.97
2013-04-07,39.2,37.96
2013-04-08,37.8,37.33
2013-04-09,37.8,40.0
2013-04-10,41.1,55.17
2013-04-11,49.2,76.95
2013-04-12,73.7,106.84
2013-04-13,107.0,117.06
2013-04-14,117.0,104.72
2013-04-15,97.9,93.57
2013-04-16,83.9,81.6
2013-04-17,75.0,75.44
2013-04-18,68.9,69.4
2013-04-19,69.1,73.4
2013-04-20,105.0,87.21
2013-04-21,109.0,106.25
2013-04-22,94.6,105.99
2013-04-23,82.4,96.06
2013-04-24,74.3,85.23
2013-04-25,68.1,75.32
2013-04-26,63.5,70.84
2013-04-27,62.4,69.51
2013-04-28,68.4,72.35
2013-04-29,67.6,67.42
2013-04-30,63.2,64.0
2013-05-01,60.0,60.48
2013-05-02,56.4,56.62
2013-05-03,53.6,53.76
2013-05-04,53.7,53.43
2013-05-05,55.3,52.83
2013-05-06,51.5,47.82
2013-05-07,53.6,50.67
2013-05-08,58.4,53.43
2013-05-09,53.0,46.7
2013-05-10,55.0,52.26
2013-05-11,62.6,55.66
2013-05-12,59.7,52.84
2013-05-13,55.4,50.75
2013-05-14,52.7,49.53
2013-05-15,49.5,45.77
2013-05-16,46.5,44.23
2013-05-17,44.8,42.32
2013-05-18,43.4,42.32
2013-05-19,41.7,38.61
2013-05-20,39.5,39.07
2013-05-21,38.4,36.42
2013-05-22,36.9,36.15
2013-05-23,36.8,35.96
2013-05-24,37.6,35.92
2013-05-25,36.8,36.59
2013-05-26,36.2,35.19
2013-05-27,37.8,39.11
2013-05-28,39.3,39.7
2013-05-29,40.5,40.59
2013-05-30,44.9,44.88
2013-05-31,60.3,57.68
2013-06-01,110.0,111.04
2013-06-02,161.0,150.21
2013-06-03,193.0,165.87
2013-06-04,171.0,142.09
2013-06-05,143.0,117.77
2013-06-06,119.0,98.88
2013-06-07,99.4,85.65
2013-06-08,88.8,76.93
2013-06-09,81.2,75.18
2013-06-10,101.0,74.66
2013-06-11,100.0,84.78
2013-06-12,89.0,84.88
2013-06-13,79.0,81.9
2013-06-14,70.7,72.86
2013-06-15,66.6,69.27
2013-06-16,61.5,63.26
2013-06-17,57.0,60.58
2013-06-18,53.5,57.51
2013-06-19,50.3,54.48
2013-06-20,47.4,50.98
2013-06-21,46.4,49.38
2013-06-22,44.1,48.17
2013-06-23,42.0,44.82
2013-06-24,40.1,42.03
2013-06-25,39.0,40.26
2013-06-26,38.0,40.08
2013-06-27,37.6,37.3
2013-06-28,36.9,36.92
2013-06-29,37.7,35.39
2013-06-30,39.2,38.27
2013-07-01,36.9,38.42
2013-07-02,34.9,33.43
2013-07-03,33.9,32.06
2013-07-04,35.8,33.71
2013-07-05,34.7,34.3
2013-07-06,32.8,30.54
2013-07-07,31.0,29.32
2013-07-08,30.1,28.55
2013-07-09,29.1,27.67
2013-07-10,28.1,27.01
2013-07-11,27.6,26.06
2013-07-12,26.6,25.26
2013-07-13,25.7,24.6
2013-07-14,25.2,24.23
2013-07-15,24.5,23.42
2013-07-16,23.8,23.2
2013-07-17,23.1,22.85
2013-07-18,22.8,22.41
2013-07-19,22.3,22.01
2013-07-20,21.8,21.3
2013-07-21,21.6,20.41
2013-07-22,21.1,20.1
2013-07-23,21.2,19.63
2013-07-24,22.2,19.61
2013-07-25,26.1,24.19
2013-07-26,27.9,24.98
2013-07-27,23.6,24.79
2013-07-28,21.3,23.14
2013-07-29,22.8,28.93
2013-07-30,34.4,40.22
2013-07-31,42.3,35.17
2013-08-01,33.1,28.53
2013-08-02,27.9,25.73
2013-08-03,25.0,23.99
2013-08-04,25.0,23.55
2013-08-05,31.0,28.07
2013-08-06,29.4,26.35
2013-08-07,27.7,28.2
2013-08-08,26.9,27.98
2013-08-09,27.9,26.26
2013-08-10,27.1,25.8
2013-08-11,25.3,24.0
2013-08-12,23.8,22.45
2013-08-13,22.9,22.41
2013-08-14,22.2,22.04
2013-08-15,21.1,20.59
2013-08-16,20.5,20.35
2013-08-17,19.8,19.91
2013-08-18,19.4,19.52
2013-08-19,19.6,18.96
2013-08-20,19.8,19.48
2013-08-21,18.2,18.78
2013-08-22,17.2,18.48
2013-08-23,17.1,18.52
2013-08-24,17.0,16.86
2013-08-25,19.7,18.06
2013-08-26,20.3,19.86
2013-08-27,19.2,18.78
2013-08-28,27.9,22.84
2013-08-29,23.5,23.87
2013-08-30,20.0,20.28
2013-08-31,18.4,19.14
2013-09-01,17.7,18.69
2013-09-02,17.3,18.22
2013-09-03,16.8,17.77
2013-09-04,16.7,17.19
2013-09-05,16.3,16.93
2013-09-06,16.1,16.41
2013-09-07,16.0,15.72
2013-09-08,16.2,18.66
2013-09-09,27.3,27.02
2013-09-10,32.7,23.91
2013-09-11,27.6,22.35
2013-09-12,27.2,24.25
2013-09-13,29.8,29.06
2013-09-14,29.7,28.96
2013-09-15,29.1,27.09
2013-09-16,30.6,28.5
2013-09-17,31.8,30.42
2013-09-18,37.2,36.3
2013-09-19,52.4,48.25
2013-09-20,56.5,48.55
2013-09-21,48.9,42.56
2013-09-22,41.0,37.06
2013-09-23,35.9,33.41
2013-09-24,32.4,30.6
2013-09-25,29.8,28.66
2013-09-26,27.8,26.74
2013-09-27,26.4,26.02
2013-09-28,24.8,24.81
2013-09-29,23.8,23.6
2013-09-30,22.9,22.7
2013-10-01,22.1,22.2
2013-10-02,21.4,21.6
2013-10-03,20.6,21.22
2013-10-04,20.1,20.94
2013-10-05,21.6,25.07
2013-10-06,25.6,32.07
2013-10-07,25.1,31.77
2013-10-08,23.1,28.2
2013-10-09,22.2,26.39
2013-10-10,22.3,26.48
2013-10-11,27.1,31.05
2013-10-12,29.3,31.57
2013-10-13,27.1,29.6
2013-10-14,25.3,28.01
2013-10-15,25.1,30.97
2013-10-16,40.1,44.89
2013-10-17,57.8,51.84
2013-10-18,57.3,47.77
2013-10-19,49.7,43.28
2013-10-20,43.1,39.19
2013-10-21,39.2,37.45
2013-10-22,36.9,35.25
2013-10-23,34.5,32.78
2013-10-24,33.9,32.7
2013-10-25,30.7,31.5
2013-10-26,28.3,29.28
2013-10-27,27.1,28.85
2013-10-28,27.5,31.06
2013-10-29,30.3,35.97
2013-10-30,33.8,36.46
2013-10-31,31.6,32.41
2013-11-01,29.7,30.29
2013-11-02,28.8,32.19
2013-11-03,33.4,42.21
2013-11-04,46.9,49.44
2013-11-05,60.0,51.98
2013-11-06,59.3,54.15
2013-11-07,59.9,54.53
